schemaVersion,recordType,name,slug,website,yc_url,description,batch,location,status,yc_tag,source_name,source_url
1.0,STARTUP,Resonance,resonance,https://www.useresonance.com/,https://www.ycombinator.com/companies/resonance,Self-improving content bank for marketing,Winter 2024,,Acquired,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Centralize,centralize,https://www.usecentralize.com/,https://www.ycombinator.com/companies/centralize,The relationship intelligence platform for enterprise revenue,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Solari AI,solari-ai,https://www.usesolari.ai/,https://www.ycombinator.com/companies/solari-ai,Gives non-technical team members agents that work right out of the box,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Ellipsis,ellipsis,https://ellipsis.dev,https://www.ycombinator.com/companies/ellipsis,Cloud platform for coding agents,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Browser Buddy,browser-buddy,https://www.browserbuddy.com/,https://www.ycombinator.com/companies/browser-buddy,A recommendation system for the Internet,Winter 2024,,Acquired,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Superagent,superagent,https://superagent.sh/,https://www.ycombinator.com/companies/superagent,Security for AI-native developers,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Preloop,preloop,https://www.preloop.com,https://www.ycombinator.com/companies/preloop,Translate your experimental scripts into production ML services,Winter 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Andy AI,andy-ai,https://with-andy.com,https://www.ycombinator.com/companies/andy-ai,Faster clinical documentation for home health nurses,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Overeasy,overeasy,https://overeasy.sh/,https://www.ycombinator.com/companies/overeasy,,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,OffDeal,offdeal,https://offdeal.io,https://www.ycombinator.com/companies/offdeal,AI-native investment bank for small businesses,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Abel,abel,https://www.tryabel.com,https://www.ycombinator.com/companies/abel,Transforming document review for litigation teams,Winter 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,EdgeTrace,edgetrace,https://edgetrace.ai,https://www.ycombinator.com/companies/edgetrace,Describe It. Find It. Act On It.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Manifold Freight,manifold-freight,https://www.manifoldfreight.com/,https://www.ycombinator.com/companies/manifold-freight,Aggregating Spot Freight Opportunities for Carriers,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,ProSights,prosights,https://prosights.co/,https://www.ycombinator.com/companies/prosights,ProSights is a data / AI transformation partner to PE-backed portcos.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Raindrop,raindrop,https://www.raindrop.ai,https://www.ycombinator.com/companies/raindrop,Sentry for AI Agents,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Diana,diana,https://getdiana.com/,https://www.ycombinator.com/companies/diana,Give Your Employee An Employee,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Risotto,risotto,https://tryrisotto.com,https://www.ycombinator.com/companies/risotto,Risotto auto-solves IT support requests using AI,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,JustAI,justai,https://getjust.ai,https://www.ycombinator.com/companies/justai,Agentic Marketing Platform,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,BetterBasket,betterbasket,http://www.betterbasket.com,https://www.ycombinator.com/companies/betterbasket,Smart grocery pricing with AI,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Model ML,model-ml,https://www.modelml.com/,https://www.ycombinator.com/companies/model-ml,AI Workspace for Financial Services.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Ligo Biosciences,ligo-biosciences,https://www.ligo.bio,https://www.ycombinator.com/companies/ligo-biosciences,Enzyme design models.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Focal,focal,https://focalml.com,https://www.ycombinator.com/companies/focal,AI video creation tool for TV shows and movies,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Brainbase Labs,brainbase-labs,https://brainbaselabs.com,https://www.ycombinator.com/companies/brainbase-labs,The AI Labor Company,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Alai,alai,https://getalai.com,https://www.ycombinator.com/companies/alai,Create high quality presentations quickly using AI,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Thorntale,thorntale,https://thorntale.com,https://www.ycombinator.com/companies/thorntale,"The world's best presentation editor, powered by AI.",Winter 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Openmart,openmart,https://www.openmart.com,https://www.ycombinator.com/companies/openmart,Local business data intelligence platform,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Shepherd,shepherd-2,https://www.shepherd.study,https://www.ycombinator.com/companies/shepherd-2,Every student's personalized learning assistant,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Downlink,downlink,https://downlink.dev/,https://www.ycombinator.com/companies/downlink,Make your LLMs 3x faster.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,camelAI,camelai,https://camelai.com/,https://www.ycombinator.com/companies/camelai,Unlimited inference at $5 per stream,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Rove,rove,https://rove.com,https://www.ycombinator.com/companies/rove,Travel the world for free.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Retell AI,retell-ai,https://retellai.com,https://www.ycombinator.com/companies/retell-ai,Supercharge Your Contact Center Operations with AI Phone Agents,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Adapted,adapted,https://adapted.app,https://www.ycombinator.com/companies/adapted,AI physical therapy for athletes,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Deepnight,deepnight,https://www.deepnight.com,https://www.ycombinator.com/companies/deepnight,Building The Next Generation of Night Vision Devices,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Aqua Voice,aqua-voice,https://aquavoice.com,https://www.ycombinator.com/companies/aqua-voice,Frontier Voice Input - write 4x faster than typing.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Basepilot,basepilot,https://www.basepilot.com/,https://www.ycombinator.com/companies/basepilot,AI agents for insurance claims,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Veles,veles,http://www.getveles.com,https://www.ycombinator.com/companies/veles,CPQ for humans and agents,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lumona,lumona,https://www.lumona.ai,https://www.ycombinator.com/companies/lumona,AI-enabled search engine featuring insights from social media.,Winter 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Arcane,arcane,,https://www.ycombinator.com/companies/arcane,AI,Winter 2024,,Acquired,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Senso,senso,http://www.senso.ai,https://www.ycombinator.com/companies/senso,Control what AI says about you,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Silogy,silogy,https://silogy.io,https://www.ycombinator.com/companies/silogy,An AI-powered test and debug platform for chip developers,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Evolvere BioSciences,evolvere-biosciences,https://www.evolverebiosciences.com/,https://www.ycombinator.com/companies/evolvere-biosciences,Making Next-Generation Antibiotics that Outpace Bacterial Evolution,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Piramidal,piramidal,https://piramidal.ai,https://www.ycombinator.com/companies/piramidal,Foundation Model for the Brain,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,VoxOps AI,voxops-ai,https://www.voxopsai.com/,https://www.ycombinator.com/companies/voxops-ai,Voice AI for Automotive,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Integuru,integuru,https://www.integuru.com,https://www.ycombinator.com/companies/integuru,"Generate fast, reliable APIs for any platform",Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Forge,forge,https://www.forgehq.com/,https://www.ycombinator.com/companies/forge,Getting companies refunds on tariffs & duties,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Tower,tower,https://withtower.com,https://www.ycombinator.com/companies/tower,M&A due diligence platform powered by AI,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,kater.ai,kater-ai,https://www.kater.ai,https://www.ycombinator.com/companies/kater-ai,Deliver complete data analysis from a single question,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Yarn,yarn-2,https://www.yarn.so,https://www.ycombinator.com/companies/yarn-2,Yarn is the video product for agentic GTM teams.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,InspectMind AI,inspectmind-ai,https://www.inspectmind.ai,https://www.ycombinator.com/companies/inspectmind-ai,AI agent for construction drawings review,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,GetCrux,getcrux,http://getcrux.ai/,https://www.ycombinator.com/companies/getcrux,AI Creative Strategist,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Million,million,https://million.dev,https://www.ycombinator.com/companies/million,Tools for agent verification,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Forge Rewards,forge-rewards,https://www.joinforge.app/,https://www.ycombinator.com/companies/forge-rewards,Starbucks app for restaurants,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Marr Labs,marr-labs,https://www.marrlabs.com/,https://www.ycombinator.com/companies/marr-labs,AI-voice agents that are indistinguishable from humans.,Winter 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Coval,coval,https://coval.dev,https://www.ycombinator.com/companies/coval,Simulation & Evaluation that scales voice and chat AI agents,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Ångström AI,angstrom-ai,https://www.angstrom-ai.com,https://www.ycombinator.com/companies/angstrom-ai,Gen AI molecular simulations that reproduce wetlab results,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Domu Technology Inc.,domu-technology-inc,https://www.domu.ai/,https://www.ycombinator.com/companies/domu-technology-inc,AI Agents for collections,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Educato,educato,https://www.educato.com/,https://www.ycombinator.com/companies/educato,Worldwide exam-prep platform,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,ProhostAI,prohostai,https://www.prohost.ai/,https://www.ycombinator.com/companies/prohostai,AI Property Manager for Airbnb & Short-Term Rental Hosts,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Entangl,entangl,https://www.entangl.com/,https://www.ycombinator.com/companies/entangl,Find & resolve issues in data center engineering & operations using AI,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Invaria,invaria,https://invaria.com,https://www.ycombinator.com/companies/invaria,The next generation logging and observability platform,Summer 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Corgi Insurance,corgi-insurance,https://corgi.com,https://www.ycombinator.com/companies/corgi-insurance,Corgi is building an AI financial infrastructure company,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Maitai,maitai,https://trymaitai.com,https://www.ycombinator.com/companies/maitai,"Reliable, self-improving enterprise AI",Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Sorcerer,sorcerer,https://sorcerer.earth,https://www.ycombinator.com/companies/sorcerer,Building a nervous system for the atmosphere,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,FirstWork,firstwork,https://firstwork.com,https://www.ycombinator.com/companies/firstwork,Rippling for seasonal workers,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Decisional AI,decisional-ai,https://www.decisional.com/,https://www.ycombinator.com/companies/decisional-ai,AI Coworkers for Business Automation,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Unbound,unbound,https://getunbound.ai/,https://www.ycombinator.com/companies/unbound,Use AI tools without fear of data leakage,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Silurian,silurian,https://silurian.ai/,https://www.ycombinator.com/companies/silurian,"Foundation models to simulate Earth, starting with weather.",Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,NetworkOcean,networkocean,https://networkocean.io/,https://www.ycombinator.com/companies/networkocean,We build and operate underwater data centers.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Willow,willow,https://willowvoice.com/,https://www.ycombinator.com/companies/willow,The voice interface replacing your keyboard,Spring 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Scape,scape,https://scape.app,https://www.ycombinator.com/companies/scape,The intelligent inbox that works for you,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Storia AI,storia-ai,https://storia.ai,https://www.ycombinator.com/companies/storia-ai,Open source AI copilot that knows your company's code and its context,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Elevate,elevate-2,https://www.useelevate.dev/,https://www.ycombinator.com/companies/elevate-2,Automated AI data integrations for roll-ups,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,RunLocal AI,runlocal-ai,https://runlocal.ai,https://www.ycombinator.com/companies/runlocal-ai,AI agent that optimizes inference for embedded compute like Jetson,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,CodeViz,codeviz,https://www.codeviz.ai/,https://www.ycombinator.com/companies/codeviz,One living model of your software architecture,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lore,joinlore,https://joinlore.app/,https://www.ycombinator.com/companies/joinlore,Transform your iMessage conversations into shareable stories,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,MinusX,minusx,https://minusx.ai,https://www.ycombinator.com/companies/minusx,Open source agentic BI for founders,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Tivara,tivara,https://tivara.com,https://www.ycombinator.com/companies/tivara,The AI workforce for medical groups,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Kenley,kenley,https://kenley.ai/,https://www.ycombinator.com/companies/kenley,AI Agents for Advisory & Financial Services.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Stormy,stormy,https://stormy.ai,https://www.ycombinator.com/companies/stormy, Stormy runs the office so your crew can run the work.,Summer 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Plume,plume,http://www.plumefinder.com,https://www.ycombinator.com/companies/plume,Renewable infrastructure deployment at scale.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Modus,modus,https://himodus.com,https://www.ycombinator.com/companies/modus,Unlock revenue per employee with AI-powered headcount management,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Lighthouz AI,lighthouz-ai,https://lighthouz.ai/,https://www.ycombinator.com/companies/lighthouz-ai,"Freight bill audits, AP, AR automation for freight brokers with…",Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,TaxGPT,taxgpt,https://www.taxgpt.com,https://www.ycombinator.com/companies/taxgpt,AI tax assistant for professionals and businesses,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Benchify,benchify,https://www.benchify.com,https://www.ycombinator.com/companies/benchify,Executable healthcare contracts,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Anthrogen,anthrogen,https://anthrogen.com,https://www.ycombinator.com/companies/anthrogen,We're training the next generation of protein foundation models.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Aluna,aluna,https://alunadata.com,https://www.ycombinator.com/companies/aluna,Data for biomedical AI,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Ontra Mobility,ontra-mobility,https://www.ontramobility.com,https://www.ycombinator.com/companies/ontra-mobility,Platform for cities to optimize transit ,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Overstand Labs,overstand-labs,https://overstandlabs.com,https://www.ycombinator.com/companies/overstand-labs,Navigate any set of data - no matter how large - in minutes.,Winter 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Clearly AI,clearly-ai,https://clearly-ai.com,https://www.ycombinator.com/companies/clearly-ai,Automate security and privacy reviews,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Anara,anara,https://anara.com,https://www.ycombinator.com/companies/anara,AI for researchers,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Planbase,planbase,https://www.joinplanbase.com/,https://www.ycombinator.com/companies/planbase,AI workforce management for healthcare ,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Redouble AI,redouble-ai,https://redouble.ai/,https://www.ycombinator.com/companies/redouble-ai,Java-native multi-agentic AI operating system for enterprise,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Drillbit,drillbit,https://www.drillbit.com,https://www.ycombinator.com/companies/drillbit,Automating Office Work for Residential Contractors.,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,winfunc,winfunc,https://winfunc.com,https://www.ycombinator.com/companies/winfunc,ai-native security engineering for mission critical codebases,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Opslane,opslane,https://opslane.com,https://www.ycombinator.com/companies/opslane,Verify AI-generated code before you ship it,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Conductor Quantum,conductor-quantum,https://www.conductorquantum.com,https://www.ycombinator.com/companies/conductor-quantum,AI that operates quantum computers for scientific discovery,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Mage Legal,mage-legal,https://magelegal.com,https://www.ycombinator.com/companies/mage-legal,Automatic AI Legal Diligence,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Remade,remade,https://www.remade.ai/?utm_source=YC&utm_medium=YC&utm_campaign=YC_profile&utm_content=YC_profile,https://www.ycombinator.com/companies/remade,AI-native canvas for creative workflows.,Summer 2024,,Acquired,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Zeit AI,zeit-ai,https://zeit-ai.com/,https://www.ycombinator.com/companies/zeit-ai,The autonomous data engineer for the mid-market,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Kura AI,kura-ai,https://trykura.com,https://www.ycombinator.com/companies/kura-ai,New State of the Art for Browser Agents,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Parley,parley,https://parley.so,https://www.ycombinator.com/companies/parley,"Automating flat-fee legal work, starting with work visas + green cards",Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Soff,soff,https://soff.ai,https://www.ycombinator.com/companies/soff,AI Agents for Distributors,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Brighterway,brighterway,https://www.brighterway.ai/,https://www.ycombinator.com/companies/brighterway,Streamlining the medical record review process in workers comp,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,The Forecasting Company,the-forecasting-company,https://www.theforecastingcompany.com,https://www.ycombinator.com/companies/the-forecasting-company,Foundation models for time series,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Presti AI,presti-ai,https://www.presti.ai/,https://www.ycombinator.com/companies/presti-ai,Helping furniture companies create product visuals with AI,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Sensei,sensei,https://senseirobotics.com,https://www.ycombinator.com/companies/sensei,Robotic Training Data at Scale,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Simple AI,simple-ai,https://www.usesimple.ai,https://www.ycombinator.com/companies/simple-ai,AI voice that sells,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,YouShift,youshift,https://www.you-shift.com/,https://www.ycombinator.com/companies/youshift,The OS for hospital workforce management,Winter 2025,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Baseline AI,baseline-ai,https://www.baselinetrials.com/,https://www.ycombinator.com/companies/baseline-ai,AI document creation and data management for clinical trials,Summer 2024,,Inactive,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Thyme,thyme,https://www.meetthyme.com/,https://www.ycombinator.com/companies/thyme,The OS for financial advisors,Summer 2024,,Acquired,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Handled,handled,https://www.itshandled.ai,https://www.ycombinator.com/companies/handled,Automating post-order operations for e-commerce brands and 3PLs,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,Bluedoor,bluedoor,https://bluedoor.sh/,https://www.ycombinator.com/companies/bluedoor,AI for public records request fulfillment,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
1.0,STARTUP,ZeroPath,zeropath,https://zeropath.com,https://www.ycombinator.com/companies/zeropath,Automatically find and fix your software vulnerabilities,Summer 2024,,Active,Artificial Intelligence,Y Combinator,https://yc-oss.github.io/api/tags/artificial-intelligence.json
