schemaVersion,recordType,name,description,category,pricing,website,source_name,source_url
1.0,PRODUCT,Udemy,"Udemy is a marketplace for online learning with over 210,000 courses taught by independent instructors across topics ranging from programming to photography and business. It uses AI to recommend relevant courses and provide personalized learning suggestions.",Education,Paid,https://udemy.com,AIFOXX,https://udemy.com
1.0,PRODUCT,edX,"edX is an online learning platform founded by Harvard and MIT offering university-level courses, professional certificates, and online degrees from 160+ partner institutions. It uses AI to personalize learning experiences and provide automated feedback on assignments.",Education,Freemium,https://edx.org,AIFOXX,https://edx.org
1.0,PRODUCT,Skillshare,"Skillshare is an online learning community focused on creative and entrepreneurial skills, offering thousands of short video classes in design, illustration, photography, business, and technology. It uses AI to recommend relevant classes and personalize the learning feed.",Education,Freemium,https://skillshare.com,AIFOXX,https://skillshare.com
1.0,PRODUCT,MasterClass,"MasterClass is an online learning platform featuring video courses taught by world-renowned experts and celebrities including Gordon Ramsay, Serena Williams, and Neil deGrasse Tyson. It combines high-production-quality instruction with community features and workbooks.",Education,Paid,https://masterclass.com,AIFOXX,https://masterclass.com
1.0,PRODUCT,Brilliant,"Brilliant is an interactive learning platform specializing in math, science, and computer science through hands-on problem-solving and guided courses powered by AI. It emphasizes active learning over passive video watching, with courses covering everything from algebra to neural networks.",Education,Freemium,https://brilliant.org,AIFOXX,https://brilliant.org
1.0,PRODUCT,Photomath,"Photomath is an AI-powered math learning app that lets students scan or type math problems to get instant step-by-step solutions and explanations. It supports arithmetic, algebra, calculus, and more, helping students understand problem-solving processes rather than just getting answers.",Education,Freemium,https://photomath.com,AIFOXX,https://photomath.com
1.0,PRODUCT,Mathway,Mathway is an AI-powered math problem solver that provides instant step-by-step solutions across all levels of mathematics from basic arithmetic to advanced calculus and statistics. Students can type or photograph problems to receive guided solutions.,Education,Freemium,https://mathway.com,AIFOXX,https://mathway.com
1.0,PRODUCT,Socratic by Google,"Socratic by Google is a free AI learning app that helps students understand homework questions by snapping a photo and receiving curated explanations, videos, and step-by-step guides. It covers math, science, history, English, and more using Google AI.",Education,Free,https://socratic.org,AIFOXX,https://socratic.org
1.0,PRODUCT,Quizlet,"Quizlet is an AI-powered study platform used by over 500 million learners to create and study flashcards, practice tests, and interactive learning games. Its AI features include Q-Chat (AI tutor), Magic Notes (auto-generated flashcards from notes), and personalized practice sessions.",Education,Freemium,https://quizlet.com,AIFOXX,https://quizlet.com
1.0,PRODUCT,Anki,"Anki is a free and open-source spaced repetition flashcard program that uses AI-powered scheduling to show cards at optimal intervals for long-term memory retention. It is widely used by medical students, language learners, and anyone memorizing large volumes of information.",Education,Free,https://apps.ankiweb.net,AIFOXX,https://apps.ankiweb.net
1.0,PRODUCT,RemNote,RemNote is an AI-powered note-taking and flashcard app that automatically generates spaced repetition flashcards from notes using double-bracket syntax and AI features. It combines a knowledge management system with built-in spaced repetition for effective studying.,Education,Freemium,https://remnote.com,AIFOXX,https://remnote.com
1.0,PRODUCT,Brainly,"Brainly is an AI-enhanced peer learning community where students ask and answer homework questions across all subjects, with over 350 million users worldwide. Its AI features include instant expert-verified answer generation and a homework scanner.",Education,Freemium,https://brainly.com,AIFOXX,https://brainly.com
1.0,PRODUCT,Wayground,Quizizz is an AI-powered quiz and learning game platform used by teachers to create engaging assessments and by students to self-study using gamified quizzes. Its AI features include auto-generated questions from any topic or document and real-time student performance analytics.,Education,Freemium,https://wayground.com,AIFOXX,https://wayground.com
1.0,PRODUCT,Kahoot,"Kahoot is a game-based learning platform that allows educators to create live quiz competitions and interactive lessons for classrooms, with AI features for auto-generating questions and personalizing learning journeys. It is used by over 350 million users across education and corporate training.",Education,Freemium,https://kahoot.com,AIFOXX,https://kahoot.com
1.0,PRODUCT,Nearpod,"Nearpod is an AI-enhanced interactive lesson platform that lets teachers create and deliver engaging multimedia presentations with embedded assessments, simulations, and student response tools. It provides real-time feedback on student understanding directly within the lesson flow.",Education,Freemium,https://nearpod.com,AIFOXX,https://nearpod.com
1.0,PRODUCT,Gradescope,Gradescope is an AI-powered grading platform acquired by Turnitin that helps instructors grade paper-based and online assessments faster by grouping similar student answers for batch grading. Its AI features enable automatic detection of similar student responses and time savings of up to 70% on grading.,Education,Freemium,https://gradescope.com,AIFOXX,https://gradescope.com
1.0,PRODUCT,Turnitin,"Turnitin is an AI-powered academic integrity platform that detects plagiarism and AI-generated content in student submissions by comparing against billions of web pages, academic papers, and student papers. It is used by over 15,000 institutions worldwide to uphold academic standards.",Education,Paid,https://turnitin.com,AIFOXX,https://turnitin.com
1.0,PRODUCT,Quill.org,"Quill.org is a free AI writing tool for students that provides personalized grammar, sentence structure, and writing skills practice through interactive exercises and immediate feedback. It is used by over 3 million students and 500,000 teachers to develop fundamental writing mechanics.",Education,Free,https://quill.org,AIFOXX,https://quill.org
1.0,PRODUCT,Notability AI,"Notability is an AI-powered note-taking app for students that combines handwriting, typing, audio recording, and PDF annotation in a single interface optimized for Apple devices. Its AI features include auto-transcription of handwritten notes, smart organization, and note summarization.",Education,Freemium,https://notability.com,AIFOXX,https://notability.com
1.0,PRODUCT,Edpuzzle,AI-powered interactive video platform that lets teachers embed questions in video lessons.,Education,Freemium,https://edpuzzle.com,AIFOXX,https://edpuzzle.com
1.0,PRODUCT,Explain Everything,AI-powered interactive whiteboard platform for creating engaging educational content and presentations.,Education,Freemium,https://explaineverything.com,AIFOXX,https://explaineverything.com
1.0,PRODUCT,Canva for Education,"Canva for Education is a free version of Canva's AI-powered design platform specifically for K-12 teachers and students, providing access to templates, presentations, posters, and design tools for classroom projects. It includes AI-powered image generation, design suggestions, and collaborative features for school use.",Education,Free,https://canva.com/education,AIFOXX,https://canva.com/education
1.0,PRODUCT,Teachable,"Teachable is an AI-powered online course creation platform that allows creators, coaches, and entrepreneurs to build and sell courses, coaching programs, and digital downloads without technical knowledge. It provides tools for course building, payment processing, student management, and AI-assisted content creation.",Education,Freemium,https://teachable.com,AIFOXX,https://teachable.com
1.0,PRODUCT,Thinkific,"Thinkific is an online course platform that enables entrepreneurs and businesses to create, market, and sell online courses and learning communities with full ownership of content and student data. Its AI features assist with course outline generation, quiz creation, and content suggestions.",Education,Freemium,https://thinkific.com,AIFOXX,https://thinkific.com
1.0,PRODUCT,Podia,"Podia is an all-in-one platform for creators to sell online courses, digital downloads, memberships, and coaching with a built-in email marketing tool and website builder. It focuses on simplicity and zero transaction fees to help knowledge entrepreneurs launch and grow their digital product businesses.",Education,Freemium,https://podia.com,AIFOXX,https://podia.com
1.0,PRODUCT,LearnWorlds,"LearnWorlds is an AI-powered online course platform and learning management system designed for professional course creators and training businesses to build interactive, branded online schools. It features interactive video tools, an AI course builder, assessments, and a white-label mobile app option.",Education,Paid,https://learnworlds.com,AIFOXX,https://learnworlds.com
1.0,PRODUCT,ChatGPT Edu,"ChatGPT Edu is OpenAI's dedicated version of ChatGPT designed for universities and educational institutions, offering advanced AI capabilities with enhanced privacy, data security, and administrative controls for campus-wide deployment. It allows institutions to build custom AI-powered tools for students and faculty.",Education,Paid,https://openai.com/chatgpt/education,AIFOXX,https://openai.com/chatgpt/education
1.0,PRODUCT,Copilot for Education,"Microsoft Copilot for Education is an AI learning tool integrated into Microsoft 365 Education that helps students with writing, research, and study skills while giving teachers tools to create lesson plans, rubrics, and differentiated content. It includes Reading Coach and other AI-powered educational applications.",Education,Freemium,https://education.microsoft.com,AIFOXX,https://education.microsoft.com
1.0,PRODUCT,Google Classroom AI,"Google Classroom is a free learning management system from Google that helps teachers distribute assignments, grade work, and communicate with students, now enhanced with AI features from Google Gemini for generating rubrics, assignment feedback, and lesson ideas. It integrates seamlessly with Google Workspace for Education.",Education,Free,https://classroom.google.com,AIFOXX,https://classroom.google.com
1.0,PRODUCT,Cognii,Cognii is an AI-powered virtual tutoring and formative assessment platform that uses natural language processing to provide personalized conversational feedback on student written responses. It helps students construct deeper understanding through guided dialogue rather than multiple-choice testing.,Education,Paid,https://cognii.com,AIFOXX,https://cognii.com
1.0,PRODUCT,Carnegie Learning,"Carnegie Learning provides AI-powered math learning solutions for K-12 schools based on decades of cognitive science research, featuring an intelligent tutoring system that adapts to individual student needs. Its MATHia platform delivers personalized math instruction and detailed learning analytics for educators.",Education,Paid,https://carnegielearning.com,AIFOXX,https://carnegielearning.com
1.0,PRODUCT,Century Tech,"Century Tech is an AI-powered learning platform that uses neuroscience and data analytics to personalize educational content for each student, reducing teacher workload and improving student outcomes. It adapts lesson pathways in real time based on student performance and learning patterns.",Education,Paid,https://century.tech,AIFOXX,https://century.tech
1.0,PRODUCT,Squirrel AI,Squirrel AI is a Chinese AI-powered adaptive learning platform that provides personalized K-12 tutoring by diagnosing each student's knowledge gaps at a granular level and delivering customized learning pathways. It uses advanced AI models to achieve tutoring outcomes comparable to one-on-one human instruction.,Education,Paid,https://squirrelai.com,AIFOXX,https://squirrelai.com
1.0,PRODUCT,Third Space Learning,Third Space Learning is an online math tutoring platform for primary and secondary school students that combines AI-powered diagnostic assessments with live one-to-one tutoring sessions delivered by trained specialists. It focuses on closing attainment gaps in math for under-resourced schools in the UK.,Education,Paid,https://thirdspacelearning.com,AIFOXX,https://thirdspacelearning.com
1.0,PRODUCT,Querium,Querium is an AI-powered STEM tutoring platform that provides step-by-step guidance for math and science problems using intelligent tutoring and analytics to help students master standardized test content. It is designed to support college readiness and workforce development programs.,Education,Paid,https://querium.com,AIFOXX,https://querium.com
1.0,PRODUCT,Ada Health,Ada Health is an AI-powered symptom assessment app that asks patients guided questions and provides personalized health assessments and next-step recommendations based on a proprietary medical knowledge base. It has been used over 30 million times and supports healthcare systems in pre-triage.,Healthcare,Freemium,https://ada.com,AIFOXX,https://ada.com
1.0,PRODUCT,K Health,K Health is an AI-powered primary care app that uses machine learning trained on millions of anonymized patient records to help users understand their symptoms and connect with licensed physicians for diagnosis and prescriptions. It offers 24/7 access to medical care through a subscription model.,Healthcare,Freemium,https://khealth.com,AIFOXX,https://khealth.com
1.0,PRODUCT,Buoy Health,"Buoy Health is an AI-powered health navigation tool that helps patients quickly understand their symptoms, identify potential causes, and find the right care options based on their specific situation. It partners with health systems and employers to guide patients to appropriate care settings.",Healthcare,Free,https://buoyhealth.com,AIFOXX,https://buoyhealth.com
1.0,PRODUCT,Infermedica,"Infermedica is an AI-powered clinical decision support platform that provides API-based symptom assessment, triage, and medical interview tools for healthcare organizations. Its Symptomate consumer app and enterprise Infermedica API power symptom checking for millions of users globally.",Healthcare,Freemium,https://infermedica.com,AIFOXX,https://infermedica.com
1.0,PRODUCT,PathAI,PathAI is an AI-powered pathology platform that assists pathologists in making faster and more accurate diagnoses by analyzing tissue samples using deep learning models. It partners with pharmaceutical companies and research labs to improve pathology workflows and clinical trial precision.,Healthcare,Paid,https://pathai.com,AIFOXX,https://pathai.com
1.0,PRODUCT,Viz.ai,"Viz.ai is an AI-powered care coordination platform that uses deep learning to analyze medical imaging and automatically alert care teams when time-critical conditions like stroke, pulmonary embolism, and aortic disease are detected. It connects radiologists, specialists, and care teams through real-time notifications.",Healthcare,Paid,https://viz.ai,AIFOXX,https://viz.ai
1.0,PRODUCT,Aidoc,"Aidoc is an AI-powered radiology platform that continuously analyzes medical images in the background to flag urgent and incidental findings, helping radiologists prioritize critical cases and avoid missed diagnoses. It runs as a clinical operating system that integrates with existing radiology workflows.",Healthcare,Paid,https://aidoc.com,AIFOXX,https://aidoc.com
1.0,PRODUCT,Nanox.AI,"Nanox.AI (now part of Nanox) is an AI-powered medical imaging analytics company that provides algorithms for detecting conditions including osteoporosis, coronary artery disease, liver disease, and pulmonary findings from routine CT and X-ray scans. It offers a pay-per-scan model for radiology AI.",Healthcare,Paid,https://www.nanox.vision/,AIFOXX,https://www.nanox.vision/
1.0,PRODUCT,Tempus,Tempus is an AI and data-driven precision medicine company that uses molecular and clinical data to help oncologists make more informed treatment decisions for cancer patients. Its platform analyzes genomic sequencing data alongside clinical records to identify optimal therapies and match patients to clinical trials.,Healthcare,Paid,https://tempus.com,AIFOXX,https://tempus.com
1.0,PRODUCT,Flatiron Health,Flatiron Health is an oncology-focused health technology company owned by Roche that aggregates and analyzes real-world cancer data from community oncology practices to accelerate cancer research and improve patient care. Its platform generates real-world evidence to support regulatory submissions and clinical decision-making.,Healthcare,Paid,https://flatiron.com,AIFOXX,https://flatiron.com
1.0,PRODUCT,Recursion Pharmaceuticals,"Recursion Pharmaceuticals is an AI-powered drug discovery company that uses high-content imaging, machine learning, and massive biological datasets to map and navigate disease biology at scale. It operates one of the largest biological and chemical datasets to identify novel drug candidates.",Healthcare,Paid,https://recursion.com,AIFOXX,https://recursion.com
1.0,PRODUCT,Insilico Medicine,"Insilico Medicine is an AI-driven drug discovery company that uses generative AI to design novel drug molecules, identify disease targets, and predict clinical trial outcomes, with a pipeline spanning oncology, fibrosis, and immunology. It has demonstrated industry-leading speed in generating clinical candidates from concept to IND.",Healthcare,Paid,https://insilico.com,AIFOXX,https://insilico.com
1.0,PRODUCT,Numerion Labs,"Atomwise is an AI drug discovery platform that uses convolutional neural networks to predict how small molecules bind to protein targets, enabling faster and cheaper identification of drug candidates. Its AtomNet technology has been used to screen billions of compounds for therapeutic potential.",Healthcare,Paid,https://numerionlabs.ai,AIFOXX,https://numerionlabs.ai
1.0,PRODUCT,BenevolentAI,BenevolentAI is an AI-powered drug discovery company that uses its biomedical knowledge graph and machine learning to identify novel disease targets and drug candidates across multiple therapeutic areas. It has an internal drug pipeline and provides platform access to pharmaceutical partners.,Healthcare,Paid,https://www.benevolent.com,AIFOXX,https://www.benevolent.com
1.0,PRODUCT,Exscientia,"Exscientia is an AI-driven pharmatech company that uses AI to design and optimize drug molecules, having achieved several AI-designed drug candidates that entered clinical trials. Its platform automates the drug design cycle, combining AI molecular generation with automated chemistry.",Healthcare,Paid,https://exscientia.ai,AIFOXX,https://exscientia.ai
1.0,PRODUCT,Deep Genomics,"Deep Genomics is an AI therapeutics company that uses deep learning to understand how genetic variants affect RNA processing and gene expression, enabling discovery of genetic medicine targets. It focuses on developing oligonucleotide therapies for genetic diseases identified through its AI platform.",Healthcare,Paid,https://deepgenomics.com,AIFOXX,https://deepgenomics.com
1.0,PRODUCT,Freenome,Freenome is an AI-powered cancer detection company developing multi-cancer early detection blood tests using machine learning to analyze cell-free DNA and protein biomarkers. Its multiomics platform aims to detect cancer earlier when it is more treatable.,Healthcare,Paid,https://freenome.com,AIFOXX,https://freenome.com
1.0,PRODUCT,Paige AI,Paige AI is an FDA-authorized AI pathology platform that assists pathologists in detecting prostate cancer and breast cancer from digital pathology slides with high accuracy. It was the first AI system to receive FDA authorization for primary pathology diagnosis review.,Healthcare,Paid,https://paige.ai,AIFOXX,https://paige.ai
1.0,PRODUCT,Caption AI (GE HealthCare),Caption AI (acquired by GE HealthCare) provides AI-guided ultrasound software that enables non-specialist clinicians to perform cardiac ultrasound exams by providing real-time AI guidance during image acquisition. It helps expand access to point-of-care cardiac assessment beyond specialist settings.,Healthcare,Paid,https://www.gehealthcare.com/products/ultrasound/handheld-ultrasound/vscan-air-caption-ai,AIFOXX,https://www.gehealthcare.com/products/ultrasound/handheld-ultrasound/vscan-air-caption-ai
1.0,PRODUCT,Butterfly Network,"Butterfly Network makes the Butterfly iQ, a handheld AI-powered ultrasound device that connects to a smartphone and uses AI to help clinicians acquire and interpret ultrasound images anywhere. It democratizes ultrasound by making it portable and affordable for point-of-care use worldwide.",Healthcare,Paid,https://butterflynetwork.com,AIFOXX,https://butterflynetwork.com
1.0,PRODUCT,Nuance DAX,"Nuance DAX (Dragon Ambient eXperience) is an AI-powered ambient clinical intelligence solution from Microsoft Nuance that automatically documents patient encounters by listening to physician-patient conversations and generating structured clinical notes. It reduces documentation time by up to 50%, giving physicians more time with patients.",Healthcare,Paid,https://www.microsoft.com/en-us/health-solutions/clinical-workflow/dragon-copilot,AIFOXX,https://www.microsoft.com/en-us/health-solutions/clinical-workflow/dragon-copilot
1.0,PRODUCT,Suki AI,"Suki AI is an AI-powered medical voice assistant that helps physicians dictate and generate clinical notes, respond to EHR-related queries, and complete documentation tasks using natural language. It reduces documentation time significantly and integrates with major EHR platforms.",Healthcare,Paid,https://suki.ai,AIFOXX,https://suki.ai
1.0,PRODUCT,Abridge,"Abridge is an AI-powered medical conversation platform that records and summarizes doctor-patient conversations in real time, generating structured clinical notes and patient summaries directly into the EHR. It is used by major health systems including UCSF Health and Kaiser Permanente.",Healthcare,Paid,https://abridge.com,AIFOXX,https://abridge.com
1.0,PRODUCT,Nabla,"Nabla Copilot is an AI medical assistant for clinicians that automatically listens to patient consultations and generates clinical documentation, including SOAP notes and medical summaries, with multilingual support. It is designed to reduce physician burnout by automating administrative documentation tasks.",Healthcare,Freemium,https://nabla.com,AIFOXX,https://nabla.com
1.0,PRODUCT,Woebot,"Woebot is an AI mental health chatbot based on cognitive behavioral therapy techniques that provides on-demand emotional support, mood tracking, and evidence-based therapeutic exercises through conversational interactions. It is designed to bridge the gap between therapy sessions for people experiencing anxiety and depression.",Healthcare,Free,https://woebothealth.com,AIFOXX,https://woebothealth.com
1.0,PRODUCT,Wysa,"Wysa is an AI mental health chatbot that provides anonymous, stigma-free emotional support using evidence-based therapeutic techniques including CBT, DBT, and mindfulness. It is used by millions of people globally and by employers and health organizations to support employee and patient mental wellness.",Healthcare,Freemium,https://wysa.com,AIFOXX,https://wysa.com
1.0,PRODUCT,Talkiatry,"Talkiatry is an in-network telepsychiatry platform that uses technology to match patients with psychiatrists and provide ongoing medication management and therapy for mental health conditions. It accepts major insurance plans, removing a key barrier to psychiatric care access.",Healthcare,Paid,https://talkiatry.com,AIFOXX,https://talkiatry.com
1.0,PRODUCT,Headspace,"Headspace is an AI-enhanced mindfulness and meditation app offering guided meditation, sleep sounds, focus music, and mental health exercises backed by clinical research. It serves both consumers and enterprises, with Headspace for Work providing employee mental wellness programs.",Healthcare,Freemium,https://headspace.com,AIFOXX,https://headspace.com
1.0,PRODUCT,Calm,"Calm is a leading mental wellness app offering guided meditation, sleep stories narrated by celebrities, breathing exercises, and relaxing music to reduce stress and improve sleep. With over 100 million downloads, it is one of the top wellness apps globally.",Healthcare,Freemium,https://calm.com,AIFOXX,https://calm.com
1.0,PRODUCT,Whoop,"Whoop is an AI-powered fitness and health wearable that continuously tracks heart rate variability, sleep, recovery, and strain to provide personalized recommendations for optimizing athletic performance and overall health. It has no screen and focuses on data-driven health coaching.",Healthcare,Paid,https://whoop.com,AIFOXX,https://whoop.com
1.0,PRODUCT,Oura Ring,"Oura Ring is an AI-powered health tracking ring that measures sleep stages, heart rate variability, body temperature, and activity levels to generate daily Readiness, Sleep, and Activity scores. Its AI provides personalized health insights and early illness detection through continuous biometric monitoring.",Healthcare,Paid,https://ouraring.com,AIFOXX,https://ouraring.com
1.0,PRODUCT,Google Fitbit,"Fitbit, owned by Google, is a health and fitness platform with wearable devices that use AI to track activity, sleep, heart rate, blood oxygen, stress, and more, providing personalized health insights through the Fitbit app. Its AI features include Daily Readiness Score, stress management tools, and personalized exercise recommendations.",Healthcare,Freemium,https://store.google.com/category/watches_trackers,AIFOXX,https://store.google.com/category/watches_trackers
1.0,PRODUCT,Apple Health AI,"Apple Health AI encompasses the AI-powered health features across Apple devices and the Health app, including AFib detection, fall detection, crash detection, sleep tracking, and cycle tracking powered by machine learning. It aggregates health data from Apple Watch and third-party apps to provide personalized health insights.",Healthcare,Freemium,https://apple.com/health,AIFOXX,https://apple.com/health
1.0,PRODUCT,Google Health AI,"Google Health AI is Google's initiative applying AI and machine learning to healthcare challenges including medical imaging analysis, disease prediction, and patient record organization. Its research includes AI tools for detecting diabetic retinopathy, breast cancer screening, and skin condition identification.",Healthcare,Free,https://health.google,AIFOXX,https://health.google
1.0,PRODUCT,NVIDIA Clara,"NVIDIA Clara is a healthcare AI computing platform that provides GPU-accelerated tools for medical imaging, genomics, drug discovery, and clinical AI applications. It offers pre-trained models and federated learning infrastructure enabling healthcare organizations to develop and deploy medical AI securely.",Healthcare,Freemium,https://nvidia.com/en-us/clara,AIFOXX,https://nvidia.com/en-us/clara
1.0,PRODUCT,Microsoft Health Bot,"Microsoft Health Bot is a cloud-based HIPAA-compliant platform that enables healthcare organizations to build and deploy AI-powered health chatbots for patient triage, symptom assessment, appointment scheduling, and FAQ automation. It integrates with EHR systems and leverages Microsoft's medical knowledge.",Healthcare,Paid,https://microsoft.com/en-us/research/project/health-bot,AIFOXX,https://microsoft.com/en-us/research/project/health-bot
1.0,PRODUCT,Qventus,"Qventus is an AI-powered hospital operations platform that uses machine learning and behavioral science to predict operational bottlenecks and automate care team workflows in real time. It helps hospitals improve capacity management, reduce discharge delays, and optimize surgical scheduling.",Healthcare,Paid,https://qventus.com,AIFOXX,https://qventus.com
1.0,PRODUCT,Regard,"Regard is an AI clinical assistant that analyzes patient medical records to identify undiagnosed conditions, suggest relevant diagnoses, and help clinicians ensure documentation completeness. It integrates with EHR systems to surface clinical insights that improve care quality and coding accuracy.",Healthcare,Paid,https://regard.com/,AIFOXX,https://regard.com/
1.0,PRODUCT,Harvey AI,"Harvey AI is an AI legal platform built on advanced language models specifically trained for law, enabling lawyers to research cases, draft documents, analyze contracts, and conduct due diligence at dramatically increased speeds. It is used by major law firms including Allen & Overy and PwC Legal.",Legal,Paid,https://harvey.ai,AIFOXX,https://harvey.ai
1.0,PRODUCT,CoCounsel (Thomson Reuters),"CoCounsel by Thomson Reuters is an AI legal assistant integrated with Westlaw that helps lawyers conduct legal research, review documents, and draft legal communications with citations backed by reliable legal sources. It combines generative AI with Thomson Reuters' authoritative legal content.",Legal,Paid,https://casetext.com,AIFOXX,https://casetext.com
1.0,PRODUCT,Luminance,"Luminance is an AI-powered legal document analysis platform that uses machine learning trained exclusively on legal documents to review contracts, conduct due diligence, and identify anomalies across large document sets. It is used by law firms and corporate legal departments for M&A due diligence and contract management.",Legal,Paid,https://luminance.com,AIFOXX,https://luminance.com
1.0,PRODUCT,Kira Systems,"Kira Systems is an AI-powered contract analysis platform owned by Litera that uses machine learning to identify, extract, and analyze provisions from contracts and legal documents at scale. It enables lawyers to complete due diligence and contract review projects significantly faster.",Legal,Paid,https://www.litera.com/products/kira,AIFOXX,https://www.litera.com/products/kira
1.0,PRODUCT,Ironclad,"Ironclad is an AI-powered contract lifecycle management platform that helps legal teams create, negotiate, sign, and manage contracts through automated workflows and AI-assisted redlining and clause suggestion. It is used by companies like Dropbox, L'Oréal, and Staples to streamline commercial contracting.",Legal,Paid,https://ironcladapp.com,AIFOXX,https://ironcladapp.com
1.0,PRODUCT,Leah,"ContractPodAi is an AI-powered contract lifecycle management platform that uses AI to automate contract drafting, review, negotiation, and obligation tracking for enterprise legal teams. Its Leah AI provides intelligent contract analytics and answers contract questions in natural language.",Legal,Paid,https://leahai.com,AIFOXX,https://leahai.com
1.0,PRODUCT,Juro,"Juro is an AI-enabled contract management platform designed to help legal teams and business stakeholders collaborate on contracts from creation to signature and beyond within a single browser-native environment. Its AI features include contract drafting assistance, clause suggestions, and contract data extraction.",Legal,Paid,https://juro.com,AIFOXX,https://juro.com
1.0,PRODUCT,SpotDraft,"SpotDraft is an AI-powered contract lifecycle management platform that enables legal teams to draft, review, negotiate, and track contracts with AI assistance for clause suggestions, redlining, and risk identification. It helps growing companies scale their legal operations without proportionally increasing headcount.",Legal,Paid,https://spotdraft.com,AIFOXX,https://spotdraft.com
1.0,PRODUCT,Legartis,"Legartis is an AI-powered contract review platform that automatically analyzes legal documents to identify clauses, assess risks, and ensure compliance with company policies in seconds. It is used by corporate legal departments to accelerate first-pass contract review and reduce outside counsel costs.",Legal,Paid,https://legartis.ai,AIFOXX,https://legartis.ai
1.0,PRODUCT,LawGeex,LawGeex is an AI contract review platform that uses deep learning to automatically review contracts against predefined legal policies and flag issues for legal teams. It has been validated to match or exceed the accuracy of experienced attorneys in reviewing standard commercial agreements.,Legal,Paid,https://lawgeex.com,AIFOXX,https://lawgeex.com
1.0,PRODUCT,Lex Machina,"Lex Machina is an AI-powered legal analytics platform owned by LexisNexis that provides data and insights on litigation outcomes, judges, courts, parties, and law firms for strategic case planning. Lawyers use it to understand litigation trends and predict how judges are likely to rule.",Legal,Paid,https://www.lexisnexis.com/en-us/products/lex-machina.page,AIFOXX,https://www.lexisnexis.com/en-us/products/lex-machina.page
1.0,PRODUCT,ROSS Intelligence,"ROSS Intelligence was an AI-powered legal research platform that used natural language processing to answer legal research questions with cited case law, though it ceased operations in 2021 following a lawsuit from Thomson Reuters. It pioneered AI-native legal research before its closure.",Legal,Paid,https://rossintelligence.com,AIFOXX,https://rossintelligence.com
1.0,PRODUCT,Fastcase,AI-powered legal research platform providing access to comprehensive case law and statutory databases.,Legal,Paid,https://fastcase.com,AIFOXX,https://fastcase.com
1.0,PRODUCT,vLex,"vLex is a global AI-powered legal research platform providing access to millions of legal documents from over 100 countries, including case law, statutes, regulations, and secondary sources. Its Vincent AI assistant enables natural language legal research queries across its comprehensive international legal database.",Legal,Paid,https://vlex.com,AIFOXX,https://vlex.com
1.0,PRODUCT,Westlaw Advantage,"Westlaw Edge is Thomson Reuters' AI-enhanced legal research platform that combines the world's most comprehensive legal database with AI analytics including litigation analytics, opposing counsel analysis, and KeyCite citation analysis. It is the industry standard for legal research at major law firms.",Legal,Paid,https://legal.thomsonreuters.com/en/products/westlaw-advantage,AIFOXX,https://legal.thomsonreuters.com/en/products/westlaw-advantage
1.0,PRODUCT,LexisNexis AI,"LexisNexis is a global legal information services company offering AI-powered legal research, analytics, and practice management tools through its Lexis+ AI platform. It provides access to an extensive database of case law, statutes, news, and legal secondary sources with generative AI research capabilities.",Legal,Paid,https://lexisnexis.com,AIFOXX,https://lexisnexis.com
1.0,PRODUCT,Relativity,"Relativity is a leading AI-powered e-discovery and legal hold platform used by law firms, corporations, and government agencies to collect, process, review, and produce electronically stored information in litigation and investigations. Its RelativityOne cloud platform includes AI document review, predictive coding, and analytics.",Legal,Paid,https://relativity.com,AIFOXX,https://relativity.com
1.0,PRODUCT,Everlaw,"Everlaw is a cloud-native AI-powered litigation and e-discovery platform that enables legal teams to review, analyze, and manage case documents with AI-assisted coding, timeline visualization, and real-time collaboration. It is used by law firms, corporate legal departments, and government agencies.",Legal,Paid,https://everlaw.com,AIFOXX,https://everlaw.com
1.0,PRODUCT,Logikcull,"Logikcull is a cloud-based e-discovery automation platform that allows legal teams to upload, process, and review documents for litigation without needing specialized e-discovery vendors or IT support. It offers AI-powered search, instant processing, and smart filters to streamline document review.",Legal,Paid,https://logikcull.com,AIFOXX,https://logikcull.com
1.0,PRODUCT,DoNotPay,"DoNotPay is an AI legal services app that helps consumers fight corporations and bureaucracies by automating small claims court filings, disputing fines, canceling subscriptions, and generating legal letters. It aims to democratize legal access for everyday consumers facing unfair practices.",Legal,Freemium,https://donotpay.com,AIFOXX,https://donotpay.com
1.0,PRODUCT,LegalZoom,"LegalZoom is an online legal services platform that uses AI and technology to help individuals and small businesses create legal documents, form companies, register trademarks, and access attorney advice at affordable prices. It has helped over 4 million businesses form since 2001.",Legal,Paid,https://legalzoom.com,AIFOXX,https://legalzoom.com
1.0,PRODUCT,Rocket Lawyer,"Rocket Lawyer is an online legal services platform that provides AI-powered document creation, e-signatures, and access to attorney consultations for individuals and businesses. Its AI tools guide users through questionnaires to generate legally valid documents customized to their situation.",Legal,Freemium,https://rocketlawyer.com,AIFOXX,https://rocketlawyer.com
1.0,PRODUCT,Gavel,Gavel (formerly Documate) is an AI-powered legal document automation platform that allows law firms and legal aid organizations to turn complex legal forms and workflows into guided web applications that automatically generate customized documents. It makes document assembly faster for clients and practitioners.,Legal,Paid,https://gavel.io,AIFOXX,https://gavel.io
