arxiv_id,title,paper_url,github_url
2609.08435,EvolveScaler: Synthesizing Information-Evolution Contexts via Executable State Machines and Natural-Language Rendering,https://arxiv.org/abs/2609.08435v2,
2609.09243,In RAG We Trust? Measuring Robustness of Retrieval-Augmented Generation Under Document Poisoning,https://arxiv.org/abs/2609.09243v1,
2609.08418,Feyospace-v1: How the Cyber Mercury Seven Trained Frontier Cyber Models,https://arxiv.org/abs/2609.08418v1,
2609.08412,Stochastically Perturbed Weights: Ensembles from Deterministic Machine-Learning Weather Models,https://arxiv.org/abs/2609.08412v1,
2609.0841,Compositional Multilingual and Behavioral Attribute Steering,https://arxiv.org/abs/2609.08410v1,
2609.08407,FastE: Readout-Triggered Token Compression for LLM Embedding Inference,https://arxiv.org/abs/2609.08407v1,
2609.08404,Environments as Scaffold: Enriching Feedback to Bootstrap Self-Evolving Agents in Long-Horizon Tasks,https://arxiv.org/abs/2609.08404v1,
2609.08402,"Towards Embodied Air-Ground Cooperative Object Search: Benchmark, Dataset and Agentic Method",https://arxiv.org/abs/2609.08402v1,
2609.08399,MLIP Detective: Active Failure Mode Discovery Beyond Benchmark Scores for Machine-Learning Interatomic Potentials,https://arxiv.org/abs/2609.08399v1,
2609.09242,Talking to Itself While Coding: What Makes Comments Help Code Generation?,https://arxiv.org/abs/2609.09242v1,
2609.08391,From Coordinates to Candidate Regions: Temporal Change Localization via Region Selection in Remote Sensing Multimodal LLMs,https://arxiv.org/abs/2609.08391v1,
2609.0839,Noise Adaptive Streaming Audio-Visual Speech Token Enhancement for Robust Full-Duplex Spoken Dialogue Models,https://arxiv.org/abs/2609.08390v1,
2609.08381,Equivariance Breaks the Learning Rate,https://arxiv.org/abs/2609.08381v1,
2609.0838,How to Make the Gradient Mapping Small for Constrained Stochastic Min-Max Problems and Beyond,https://arxiv.org/abs/2609.08380v1,
2609.08379,Geographically Regularized AUC-Maximizing Personalized Federated Learning,https://arxiv.org/abs/2609.08379v1,
2609.08375,IPM-FM: A Foundation Model with Consensus Feature Selection for Industrial Process Monitoring,https://arxiv.org/abs/2609.08375v1,
2609.08373,Structural Jailbreaks Generalize but Do Not Compound: A cross-provider and multilingual study of Involuntary In-Context Learning,https://arxiv.org/abs/2609.08373v1,
2609.08372,"Reading a Legal Question Word by Word: Embedding Trajectories of 2,144 Vietnamese Legal Headlines",https://arxiv.org/abs/2609.08372v2,
2609.08368,Miles v0.1: Production-Level Post-Training,https://arxiv.org/abs/2609.08368v1,
2609.08367,To Adapt or Not to Adapt? Selective Adaptation for Vision-Language Models,https://arxiv.org/abs/2609.08367v1,
2609.08364,SentryLine: Evidence-Grounded Question Answering over Evolving Documents in Oncology Care,https://arxiv.org/abs/2609.08364v1,
2609.08355,RepoNav: From Snippet Retrieval to File-Centered Repository Navigation for Code Agents,https://arxiv.org/abs/2609.08355v1,
2609.08354,Geometry-Aware Bayesian Parameter-Efficient Fine-Tuning on the Stiefel Manifold via Stein Variational Gradient Descent,https://arxiv.org/abs/2609.08354v1,
2609.08346,Segment Any Motion with Radar: Robust Multimodal Moving-Object Segmentation and Tracking,https://arxiv.org/abs/2609.08346v1,
2609.08345,CoVeR: Coverage-Based Token Pruning for Multi-View 3D Reasoning in VLMs,https://arxiv.org/abs/2609.08345v1,
2609.08341,TV-Regulated OPD: Direction Matters in On-Policy Distillation,https://arxiv.org/abs/2609.08341v1,
2609.08339,RoboCousin: Build Your Own Simulation Playground for Robust Bimanual Robotic Manipulation,https://arxiv.org/abs/2609.08339v1,
2609.08338,A Multi-Modal Perception Pipeline for Object Detection and Tracking in Autonomous Racing,https://arxiv.org/abs/2609.08338v1,
2609.08337,Distillation as Probability Transport: Routed On-Policy Distillation,https://arxiv.org/abs/2609.08337v1,
2609.08333,Fixed-Dimensional Latent Flow for Generating Variable-Size 3D Molecules,https://arxiv.org/abs/2609.08333v1,
2609.0833,EMBLEM: Enhancing Multi-script Table Detection through Masking,https://arxiv.org/abs/2609.08330v1,
2609.08322,Tracing Stereotypes from Representation to Output in Multilingual LLMs,https://arxiv.org/abs/2609.08322v1,
2609.08318,AttnCompress: Dynamic Attention-Guided Trajectory Compression for Software Engineering Agents,https://arxiv.org/abs/2609.08318v1,
2609.08312,"Non-Coherent Over-the-Air Federated Learning: Protocol, Convergence, and Device Scheduling",https://arxiv.org/abs/2609.08312v1,
2609.0831,Exploring Bottom-Up Clustering for Creating Semantic IDs,https://arxiv.org/abs/2609.08310v1,
2609.08307,A Measurement Study of LLM Inference Trade-offs Across Edge Continuum Hardware,https://arxiv.org/abs/2609.08307v1,
2609.08306,HoneyRoute: Honeypot-Model Routing for Adversarial LLM Serving,https://arxiv.org/abs/2609.08306v2,
2609.08305,FPicker: Topology-Guided Evolution for Filament Tracing in Low-SNR Microscopy,https://arxiv.org/abs/2609.08305v1,
2609.09241,Distribution-Consistent Inference for Dynamic Sparse Mixture-of-Experts,https://arxiv.org/abs/2609.09241v1,
2609.0924,"Scaling Post-Training Ternarisation to Qwen3-8B Capability Retention, Reproduction, Lossless Packing, and Packed Execution",https://arxiv.org/abs/2609.09240v1,
2609.08288,LEBGen: An LLM-Enhanced Bayesian Network Framework for Few-Shot Travel Survey Data Generation,https://arxiv.org/abs/2609.08288v1,
2609.08286,HypLTSF: A Hyperbolic Geometric View of Multi-Scale Hierarchies for Long-Term Time Series Forecasting,https://arxiv.org/abs/2609.08286v1,
2609.08279,What Eviction Destroys: A Restore-Counterfactual Audit of Forgetting in Agent Memory,https://arxiv.org/abs/2609.08279v1,
2609.08277,Adaptively Incorporating Directional Hints into Zeroth-Order Optimization,https://arxiv.org/abs/2609.08277v1,
2609.08276,Online Signature Verification Using Augmented Path Signature and T-Mamba,https://arxiv.org/abs/2609.08276v1,
2609.08275,Beyond Coherence: Benchmarking Professional Editing-Technique Execution in Multi-Shot Audio-Video Generation,https://arxiv.org/abs/2609.08275v1,
2609.08273,MemForest: Efficient Agent Memory Management via EventTree Partitioning and Progressive Merging,https://arxiv.org/abs/2609.08273v1,
2609.08271,Three Types of Negation of Triple and its Elements and an Extension of Triple,https://arxiv.org/abs/2609.08271v1,
2609.08268,Synergistic Fusion of Topological Structure and Temporal Semantics of Mobility for Urban Region Embedding,https://arxiv.org/abs/2609.08268v1,
2609.08267,Evidence-Aligned Entity Verification for Hallucination Detection in Retrieval-Augmented Generation,https://arxiv.org/abs/2609.08267v1,
2609.08258,Revoked but Still Authoritative: An Empirical Study of Revocation Enforcement in Agent-Memory Systems,https://arxiv.org/abs/2609.08258v1,
2609.08256,ACEA: An Adversarial Co-Evolution Arena for Head-to-Head Red-Team and Blue-Team LLM Testing,https://arxiv.org/abs/2609.08256v1,
2609.08254,CircuTutor: Transforming Static Circuit Problems into Intelligent and Dynamic Tutoring,https://arxiv.org/abs/2609.08254v1,
2609.08253,Revisiting Spectral Representations in Generative Diffusion Models,https://arxiv.org/abs/2609.08253v1,
2609.0825,CALIPER: Clean Scenes Cannot Rank Physical Inference in Pretrained Visual Representations,https://arxiv.org/abs/2609.08250v1,
2609.08248,Agentic ML Exploration (A-MLE) for Ads Ranking,https://arxiv.org/abs/2609.08248v1,
2609.08247,zScore-N: A Neural Network for On-Chain Wallet Reputation Scoring,https://arxiv.org/abs/2609.08247v1,
2609.08244,CUNO: Curriculum and Preference Optimization for Stable Graph Unlearning under Mass Deletion,https://arxiv.org/abs/2609.08244v1,
2609.08242,CS-CLIP: Compositional Scene Graph-guided CLIP for Robust Compositional Reasoning,https://arxiv.org/abs/2609.08242v1,
2609.08236,Style Over Substance: Content-Invariant Wrappers Flip LLM Safety-Judge Verdicts,https://arxiv.org/abs/2609.08236v1,
2609.08234,Distribution-free inference on the number of changepoints,https://arxiv.org/abs/2609.08234v1,
2609.08232,Routing Dense Layouts with History-Aware Offline Reinforcement Learning using LSTM,https://arxiv.org/abs/2609.08232v1,
2609.0823,ActionSplice: In-Flight Action Editing for Interactive World Models,https://arxiv.org/abs/2609.08230v1,
2609.08228,SE-GoS: Self-Evolving Graph-of-Skills for Skill Library at Scale,https://arxiv.org/abs/2609.08228v1,
2609.08226,TTGBench: Benchmarking Topological Evolution and Semantic Drift in Text-attributed Temporal Graphs,https://arxiv.org/abs/2609.08226v1,
2609.08224,3DWay: Generalizing Robot Manipulation via 3D Consistent Waypoints,https://arxiv.org/abs/2609.08224v1,
2609.08219,Speed Limit for Information Acquisition in Stochastic Learning Dynamics,https://arxiv.org/abs/2609.08219v1,
2609.08216,Vision: Data-Centric Anchoring for Robust and Interpretable Agentic AI,https://arxiv.org/abs/2609.08216v1,
2609.08213,DRIFT: Removing Diffusion Watermarks by Deflecting the Generative Trajectory,https://arxiv.org/abs/2609.08213v1,
2609.08211,A Better Spur Should Start From Each Objective,https://arxiv.org/abs/2609.08211v1,
2609.082,SIM: Subspace Interaction-based Method for Token-Level Text Anomaly Detection,https://arxiv.org/abs/2609.08200v1,
2609.08196,Qiushi Engine on AstaBench E2E-Bench-Hard,https://arxiv.org/abs/2609.08196v1,
2609.08189,Do Dynamic Routers Need Memory? HeRo: History-Aware Routing for Efficient LLM Inference,https://arxiv.org/abs/2609.08189v1,
2609.08188,Bridging the Semantic-Utility Gap in Multimodal RAG via Generator-in-the-Loop Alignment,https://arxiv.org/abs/2609.08188v1,
2609.08186,Does Deeper Reasoning Compromise Alignment? Revealing and Mitigating of Alignment Collapse in Large Reasoning Models,https://arxiv.org/abs/2609.08186v1,
2609.08183,NeoHorse-1: Towards Recursive Self-Improvement via Agentic Post-Training with Routing Harness,https://arxiv.org/abs/2609.08183v1,
2609.08182,WSPolypNet: Weakly Supervised Polyp Localization in Colonoscopy Videos,https://arxiv.org/abs/2609.08182v1,
2609.0818,Less Is Personal: Learning Minimal Sufficient User Profiles for Personalized Language Models,https://arxiv.org/abs/2609.08180v1,
2609.08175,Safe Harness Self-Evolution: A Theoretical Analysis of Feasibility and Limits,https://arxiv.org/abs/2609.08175v1,
2609.08174,OntologyBench: Can Dense Retrieval Satisfy Structured Biomedical Constraints?,https://arxiv.org/abs/2609.08174v1,
2609.08173,Key Path Identification for Resolving Knowledge Conflicts via SAE-based Steering,https://arxiv.org/abs/2609.08173v1,
2609.08172,Optimal Slice-Adaptive Tuning of Hybrid Slice Sampling,https://arxiv.org/abs/2609.08172v1,
2609.08171,EviSI: An Evaluation Agent for Simultaneous Interpreting,https://arxiv.org/abs/2609.08171v1,
2609.08166,AI for AI: Optimizing Additional Infrastructure Build-out to Power Artificial Intelligence Data Centers,https://arxiv.org/abs/2609.08166v1,
2609.08165,"A Transformer-Based Delta Expression Encoder for Psilocybin Transcriptional Response: Architecture, Representations, and Biological Validation",https://arxiv.org/abs/2609.08165v1,
2609.08164,Dual-Layer Semantic-Spatial Belief Mapping for Aerial Object Goal Navigation,https://arxiv.org/abs/2609.08164v1,
2609.08162,WorldAgen: Unified State-Action Prediction with Test-Time World Model Training,https://arxiv.org/abs/2609.08162v1,
2609.08161,Snugi-AI-v2 @ eRisk 2026 Task 2: Early Depression Detection via a Learned Stopping Policy with Sustained Confidence Gate,https://arxiv.org/abs/2609.08161v1,
2609.08156,When Metrics Reward the Worst Translations: Internalizing Cultural Reasoning for Social Media Translation Evaluation,https://arxiv.org/abs/2609.08156v1,
2609.08153,Geodesic-informed Generative Diffusion Model For Topology-preserved Image Video Generation,https://arxiv.org/abs/2609.08153v1,
2609.08152,Topology-induced Operators Reveal Complementary Graph Representations without Training,https://arxiv.org/abs/2609.08152v1,
2609.08149,SWE-Bench Pro Verified: A Reliable Benchmark for Software Engineering Agents,https://arxiv.org/abs/2609.08149v1,
2609.08147,ConversationalVoice: Full-Duplex Speech Data from Real Conversations through Source-Faithful Reconstruction and Conversation-Grounded Expansion,https://arxiv.org/abs/2609.08147v1,
2609.08139,IGT @ FinMMEval 2026 Task 2: Question-Type Prompting with Targeted Extraction for Multilingual Financial QA,https://arxiv.org/abs/2609.08139v1,
2609.08136,GPU-Enabled Large-Scale Optimization Using Randomized Linear Algebra,https://arxiv.org/abs/2609.08136v1,
2609.08135,KBBQ: A Predictive Noise Law and the Limits of Spectrum Flattening in FP4 Quantization,https://arxiv.org/abs/2609.08135v1,
2609.08133,Sparse Data Augmentation for Optimization with Provable Guarantees,https://arxiv.org/abs/2609.08133v1,
2609.08131,Jacap: Robust KV Cache Eviction via Jacobian-Based Nonlinear Information Capacity Preservation,https://arxiv.org/abs/2609.08131v1,
2609.08126,SchemeArena: Factorized Stress Testing of Scheming in LLM Agents,https://arxiv.org/abs/2609.08126v1,
2609.08123,DISEIL: Demonstration Distillation for Sample-Efficient Imitation Learning,https://arxiv.org/abs/2609.08123v1,
2609.08115,Router Prior Bias: Preserving Base Routing Structure in MoE Post-Training,https://arxiv.org/abs/2609.08115v1,
2609.08106,Nyström Attention Matches Full Attention for Cross-Sectional Stock Prediction,https://arxiv.org/abs/2609.08106v1,
2609.08105,Artificial Intelligence-Assisted Digital Inventory of Cultural Heritage & Traditional Knowledge: Case for Indonesian Open Digital Library of Culture,https://arxiv.org/abs/2609.08105v1,
2609.08102,Learning Metamaterial Eigenmodes with Wavelet-Encoded Fourier Neural Operators,https://arxiv.org/abs/2609.08102v1,
2609.08101,PocketVE: Stable and Property-Guided Structure-Based Drug Design with Variance-Exploding Diffusion,https://arxiv.org/abs/2609.08101v1,
2609.08094,CIVI: A Framework for Diagnosing Search Agent Failures in Civic Information,https://arxiv.org/abs/2609.08094v1,
2609.0809,RevalExo: A Functional Daily-Activity Benchmark for Inertial and Visual Locomotion Mode Recognition in Older Adults and Clinical Cohorts,https://arxiv.org/abs/2609.08090v2,
2609.08088,Vectorizer: Vectorizing NumPy Programs with Shape-Guided Rewrite,https://arxiv.org/abs/2609.08088v1,
2609.08084,Marigold V2: Revisiting Diffusion Transformers for Monocular Depth Estimation,https://arxiv.org/abs/2609.08084v1,
2609.08082,Inference-Time Nash Alignment,https://arxiv.org/abs/2609.08082v1,
2609.0808,Proactive Context-Forecasted Safety Constraints for Nonstationary Reinforcement Learning,https://arxiv.org/abs/2609.08080v1,
2609.08078,A Machine Learning Framework for Predicting Restaurant Food Waste to Support Sustainable Food Management,https://arxiv.org/abs/2609.08078v1,
2609.08071,Automated Design of Inventory Policy with Large Language Models: An Exploratory Study,https://arxiv.org/abs/2609.08071v1,
2609.0807,A Gradient-based yet Spike-Timing-Dependent Solution to the Feedback Learning Problem in Neural Microcircuits,https://arxiv.org/abs/2609.08070v1,
2609.08067,Popular Knowledge Propagates More Errors in LLM Knowledge Updating,https://arxiv.org/abs/2609.08067v1,
2609.08064,Risk-Conditioned Fine-Tuning of Large Language Models,https://arxiv.org/abs/2609.08064v1,
2609.08062,ResidualAuth: What Authorization State Must Language Agents Preserve under Revocable Delegation?,https://arxiv.org/abs/2609.08062v1,
2609.08059,MI-PEFT: Mixture-of-Experts Integrated Parameter-Efficient Fine-Tuning Protein Language Models Improves Acidophilic Proteins Classification,https://arxiv.org/abs/2609.08059v1,
2609.08055,Bayesian Matrix-Valued Graphs for Context-Dependent Multivariate Relationships,https://arxiv.org/abs/2609.08055v1,
2609.08049,LLMs for Social Network Modeling: From Network Generation to Dynamic Processes,https://arxiv.org/abs/2609.08049v1,
2609.09235,Cost-Aware Post-Hoc Deferral Under Calibration and Shift: An Environmental AI Case Study,https://arxiv.org/abs/2609.09235v1,
2609.08043,A Quantitative Evaluation Framework for Temporal Explainability in Echocardiographic Video Segmentation,https://arxiv.org/abs/2609.08043v1,
2609.08041,MamMA: A Mamba-Based Pedestrian Trajectory Prediction Algorithm Considering Occupancy Map and Pedestrian Awareness States,https://arxiv.org/abs/2609.08041v1,
2609.0804,VEX-Bench: Benchmarking LLM Agents for Assessing Exploitability of Software Supply Chain Vulnerabilities,https://arxiv.org/abs/2609.08040v1,
2609.08038,SAFER-Activities: A Dataset for Smart Assessment of Fall Events and Routine Activities,https://arxiv.org/abs/2609.08038v2,
2609.08034,Two-Scale Localized PCA-Net: Coarse-Global and Local-Residual Representations for Artifact-Reduced PDE Operator Learning,https://arxiv.org/abs/2609.08034v1,
2609.08032,Flexible Motion Generation from Language and Style References,https://arxiv.org/abs/2609.08032v1,
2609.08029,BanglaMemeX: Advancing Cultural Metaphoric Image Interpretation in Bangla with a Multimodal Explainable Dataset,https://arxiv.org/abs/2609.08029v1,
2609.08025,Eliciting Self-Verification in Multimodal Reasoning Agents with Reinforcement Learning,https://arxiv.org/abs/2609.08025v1,
2609.08016,A Layered Analysis of Disagreement And Answer Quality in Multi-Agent LLM Debate,https://arxiv.org/abs/2609.08016v1,
2609.08015,From Version Conflicts to Decision Conflicts: Selective Revalidation for Long-Running AI Agents,https://arxiv.org/abs/2609.08015v1,
2609.08003,Sparks of In Silico Cognitive Science: Theories from Simulated Data Can Generalize to Humans,https://arxiv.org/abs/2609.08003v1,
2609.07998,Mini-Batch Risk-Averse Deep Q-Learning: A Robot Navigation Case Study,https://arxiv.org/abs/2609.07998v1,
2609.07997,Sharp Structure-Agnostic Minimax Risk for Partial Linear Models,https://arxiv.org/abs/2609.07997v1,
2609.0799,HyCO: A Hybrid Neural Solver for Combinatorial Optimization,https://arxiv.org/abs/2609.07990v1,
2609.07987,When Can LLM Digital Twins Reduce Human Measurement? From Behavioral Fidelity to Statistical Substitutability,https://arxiv.org/abs/2609.07987v1,
2609.07986,Automated Chest CT Protocol Selection via Large Language Model Derived Text Embeddings from Imaging Request Text,https://arxiv.org/abs/2609.07986v1,
2609.07984,From Event Logs to Governed Action: A BlueSky Agenda for Agentic Process Mining,https://arxiv.org/abs/2609.07984v1,
2609.07983,Solving the Elastic Wave Equation with Physics-Informed Neural Networks: A Robust and Critical Assessment,https://arxiv.org/abs/2609.07983v1,
2609.07982,Semi-Supervised Learning under Spatially Biased Sampling,https://arxiv.org/abs/2609.07982v1,
2609.07981,Clean Accuracy Does Not Guarantee Provenance Robustness: A Prospective Codec-Stress Evaluation of Audio Attribution,https://arxiv.org/abs/2609.07981v1,
2609.07975,Heat Field Signatures: From Point Clouds to Smooth Geometry,https://arxiv.org/abs/2609.07975v1,
2609.07974,A Sub-4 Approximation for Fair $k$-Means,https://arxiv.org/abs/2609.07974v1,
2609.07971,MeRoTune: RoPE-Safe Merging with a Tunable Dial,https://arxiv.org/abs/2609.07971v1,
2609.07968,Reasoning Beyond Transcription: Audio Language Models on Child Stuttering Speech,https://arxiv.org/abs/2609.07968v1,
2609.07966,MetaKV: Adaptive KV Cache Compression for Constrained LLM Inference,https://arxiv.org/abs/2609.07966v1,
2609.07965,Rethinking Sign Language Translation: The Impact of Signer Dependence on Model Evaluation,https://arxiv.org/abs/2609.07965v1,
2609.07961,$α$-Graph: Attention-Infused Normalizing Flow Approach to Tractable Graph Modeling,https://arxiv.org/abs/2609.07961v1,
2609.07959,The Role of Uncertainty in Assessing the Fairness of Machine Learning Models,https://arxiv.org/abs/2609.07959v1,
2609.07956,Streaming Hierarchical Inference with Tabular Foundation Models,https://arxiv.org/abs/2609.07956v1,
2609.09234,Learning to Fly: Stable Vision-Guided UAV Servoing with Compact Target-Centric Cues and Reinforcement Learning,https://arxiv.org/abs/2609.09234v1,
2609.07954,Support Topology and Gradient Mixing in Sinkhorn Layers,https://arxiv.org/abs/2609.07954v1,
2609.07952,Structured Extrema Errors in Classical Surrogates for Viscous Burgers: A Physics-Consistent Interpretation,https://arxiv.org/abs/2609.07952v1,
2609.09233,Subagents vs Agent Skills: Executing Reusable Knowledge for Long-Horizon Agentic Tasks,https://arxiv.org/abs/2609.09233v1,
2609.07944,CausalVerify: An Execution-Grounded Benchmark for LLM Causal Inference Workflows,https://arxiv.org/abs/2609.07944v1,
2609.07943,Beliefs and Behavior in Language Models,https://arxiv.org/abs/2609.07943v1,
2609.07937,TDDN: Text-aligned Diffused DINO Network for Puzzle Understanding,https://arxiv.org/abs/2609.07937v1,
2609.07925,FrogNano: Training a 4B Coding Agent via Online Task Synthesis,https://arxiv.org/abs/2609.07925v2,
2609.07922,Prevalence calibration as shortcut mitigation,https://arxiv.org/abs/2609.07922v1,
2609.07917,AVCG: A Generalized Variational Framework for Counterfactual Generation under Hypothesis Distributions,https://arxiv.org/abs/2609.07917v1,
2609.07915,JEDI: JEPA-to-Edge Distillation for Efficient Cropland Segmentation from Satellite Imagery,https://arxiv.org/abs/2609.07915v1,
2609.0791,"PRIMUS: Identity, Governance, and Verification for Multi-Agent Federations",https://arxiv.org/abs/2609.07910v1,
2609.07901,"Quantization Amplifies Determinism, Not Bias: Scale-Dependent Behavioral Effects of Serving-Time Weight Compression",https://arxiv.org/abs/2609.07901v1,
2609.07897,The Accuracy Paradox: Empirical Diagnostic of Default Decision Thresholds in Multi-Label Enzyme Commission Prediction [With Code],https://arxiv.org/abs/2609.07897v1,
2609.07893,Explainable Temporal Attention-based Defect Detection For Fillet Joints in Real-Time Gas Metal Arc Welding Based on Multi-modal Data,https://arxiv.org/abs/2609.07893v1,
2609.07883,Deadline-Aware Adaptive Prefill Chunking for Efficient Large Language Model Serving,https://arxiv.org/abs/2609.07883v1,
2609.07879,"Do Large Language Models Know What They Don't Know II? A Fully Behavioral, Non-Cognitive Measure of Epistemic Honesty",https://arxiv.org/abs/2609.07879v1,
2609.07876,LLM Layers Immediately Correct Each Other,https://arxiv.org/abs/2609.07876v1,
2609.07874,InfluenceField: A Differentiable Field with Interventionally Identifiable Causal Structure for Multimodal World Modeling,https://arxiv.org/abs/2609.07874v1,
2609.07868,SGD in Multiclass Logistic Regression: Sequential Learning and Scaling Laws,https://arxiv.org/abs/2609.07868v1,
2609.07853,Foundation Models for Generalizable Semantic and Goal-Oriented Communication,https://arxiv.org/abs/2609.07853v1,
2609.07843,The OCUDU dApp Platform: An Open Runtime and E3 Interface for Real-Time AI-RAN,https://arxiv.org/abs/2609.07843v1,
2609.07823,SAFIRE: Safety-Critical Benchmark for Fine-grained Fire and Smoke Understanding in Multimodal LLMs,https://arxiv.org/abs/2609.07823v1,
2609.07821,A*-Thought-V2: Efficient Latent Reasoning via Geometric Dynamics of LLM,https://arxiv.org/abs/2609.07821v1,
2609.07816,Kalman Delta Networks: Uncertainty-aware Associative Memory,https://arxiv.org/abs/2609.07816v1,
2609.07815,VoT: Vision-of-Thought for Unified Multimodal Representation Alignment,https://arxiv.org/abs/2609.07815v1,
2609.07814,Latent-MoE: Domain-Aware Mixture-of-Experts for PDEs with Multi-Regime Physics,https://arxiv.org/abs/2609.07814v1,
2609.07808,You Can't Prefer Emotions You Don't Sample: Intensity Undershoot in DPO-Tuned LLMs,https://arxiv.org/abs/2609.07808v1,
2609.07803,Understanding the Impact of Model Pruning on Long-Tail Forgetting and Explanation Reliability in Medical Imaging,https://arxiv.org/abs/2609.07803v1,
2609.07798,Climate-ModernBERT: Revisiting Corpus Composition for Domain-Adaptive Continued Pretraining,https://arxiv.org/abs/2609.07798v1,
2609.07797,Does Syntax Matter? A Graph-Augmented Variational Topic Model for Computational Social Sciences,https://arxiv.org/abs/2609.07797v1,
2609.07795,Quantifying the Engagement Trap: Impact of Short-form Video Recommender Systems on Users with ADHD,https://arxiv.org/abs/2609.07795v1,
2609.07791,LLM Agents as Computational Typologists,https://arxiv.org/abs/2609.07791v1,
2609.07786,Signed Rescue Routing: Harm-Aware Cascades for Efficient LLM Inference,https://arxiv.org/abs/2609.07786v1,
2609.07785,What Does an LLM-Agent Leaderboard Rank Actually Compare?,https://arxiv.org/abs/2609.07785v1,
2609.07784,xDailyBench: Benchmarking LLMs on Professional Consultation for Real-Life Problems,https://arxiv.org/abs/2609.07784v1,
2609.07779,CodeTD: Topology of Attention Detects Hallucinations in Code LLMs,https://arxiv.org/abs/2609.07779v1,
2609.07766,Bag of Tricks or Bag of Myths? Reducing Modeling Complexity with Task Knowledge in Explainable Suicide Risk Assessment,https://arxiv.org/abs/2609.07766v1,
2609.07762,Pre-Whitening and BCJR Posterior Distillation for Bi-LSTM Detection in Faster-than-Nyquist Signaling,https://arxiv.org/abs/2609.07762v1,
2609.07756,Decomposition-Guided Diffusion Language Models for Inertial Confinement Fusion Prediction,https://arxiv.org/abs/2609.07756v1,
2609.07755,A Theoretical Analysis of Generalization Dynamics in Neural Networks under Gradient Descent with Weight Decay,https://arxiv.org/abs/2609.07755v1,
2609.07754,Do AI Coding Assistants Check Before They Install? A Pre-Registered Demand-Side Audit of Trust Signals in the Research Software Supply Chain,https://arxiv.org/abs/2609.07754v1,
2609.07753,Cross-modal learning for SAR target recognition using optical vision foundation models,https://arxiv.org/abs/2609.07753v1,
2609.07752,Local gradient neural operator,https://arxiv.org/abs/2609.07752v1,
2609.07749,Guiding Worker Self-Selection in Crowdsourcing Contests: An LLM-Augmented Algorithmic Approach,https://arxiv.org/abs/2609.07749v1,
2609.07748,Replicating a Disjoint-Set Union Experiment over Various Notions of Micro Units to assess Translation Effort,https://arxiv.org/abs/2609.07748v1,
2609.07746,LLM Forensics: Where Do Backdoors Hide? Localizing and Controlling Trigger Mechanisms with Sparse Autoencoders,https://arxiv.org/abs/2609.07746v1,
2609.07741,"When Intelligence Becomes Agency: A Theory of Governed, Proactive Agency for Symbiotic AI Systems",https://arxiv.org/abs/2609.07741v1,
2609.0774,Scalability Analysis of Distributed Kolmogorov-Arnold Network Training on High-Performance Computing Systems,https://arxiv.org/abs/2609.07740v1,
2609.07738,TFTrack: A Template-Free Framework for Efficient 3D Point Cloud Tracking,https://arxiv.org/abs/2609.07738v1,
2609.07735,From Echo Chambers to Epistemic Monoculture: Large Language Models Present Temporally Contingent Partisan Alignments as Knowledge,https://arxiv.org/abs/2609.07735v1,
2609.07731,The Profit Alignment Problem: How Profit Mandates Induce Alignment Failures in LLMs,https://arxiv.org/abs/2609.07731v1,
2609.07729,Attributing Cohen's d: Training Data Attribution for Disease-Related Effects in Normative Age Biomarkers,https://arxiv.org/abs/2609.07729v1,
2609.07726,Sub-6 GHz Over-the-Air AMC via Curriculum Fine-Tuned CNN-Transformers,https://arxiv.org/abs/2609.07726v1,
2609.07719,A radiographic world model for clinical reasoning and evidence generation,https://arxiv.org/abs/2609.07719v1,
2609.07718,Spatial Feature-wise Linear Modulation (SpFiLM) for Contrast Agent-Aware Brain Parcellation,https://arxiv.org/abs/2609.07718v1,
2609.07717,Translation Indeterminacy and the Distributional Fallacy,https://arxiv.org/abs/2609.07717v1,
2609.07715,An emancipatory vision for designing (generative) AI for learner flourishing,https://arxiv.org/abs/2609.07715v1,
2609.07713,The Emerging AI Paper-Review Arms Race: Adversarial Co-Evolution in Scholarly Publishing,https://arxiv.org/abs/2609.07713v1,
2609.07712,APPSim-Bench: Bridging Real-world Apps and Reproducible Evaluation for Mobile GUI Agents,https://arxiv.org/abs/2609.07712v1,
2609.07707,DeepTable: Structural Attention Biases and Tree Path Encoding for Hierarchical Table Understanding,https://arxiv.org/abs/2609.07707v1,
2609.07706,ParetoTransport: Generative Optimization by Mass Transport Toward The Pareto Front,https://arxiv.org/abs/2609.07706v1,
2609.07699,Fine PT-PT Web: A High-Quality 41 Billion Tokens Data Collection of the European Portuguese Web,https://arxiv.org/abs/2609.07699v2,
2609.07689,Emergent Charging Coordination in Electric Delivery Fleets,https://arxiv.org/abs/2609.07689v1,
2609.07687,Perspectives on Cross-Lingual Consistency in LLMs for Medical Questions,https://arxiv.org/abs/2609.07687v1,
2609.07681,On the Recall Scaling Laws in Mamba: A Theoretical and Mechanistic Study via Hashing,https://arxiv.org/abs/2609.07681v1,
2609.07675,Your Agent Says Yes: Interpreting Adversarial Market Behavior Beyond Individual Transactions,https://arxiv.org/abs/2609.07675v1,
2609.07673,From Citations to Contributions: LLM-Assisted Credit Scoring of Research Articles,https://arxiv.org/abs/2609.07673v1,
